category,goods_code,title,venue,start_date,end_date,price_info,booking_percent,rank,booking_url,image_url,ai_tags,crawled_at
콘서트/페스티벌,26011315,마룬5 내한공연,"킨텍스 제1전시장 4,5홀",2027-01-27,2027-01-27,11,8.9%,1,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011315,//ticketimage.interpark.com/Play/image/large/26/26011315_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26008234,NCT DREAM 10TH ANNIVERSARY PARTY 〈THE SWEET DREAM HOTEL〉,인스파이어 아레나,2026-08-22,2026-08-23,11,7.8%,2,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008234,//ticketimage.interpark.com/Play/image/large/26/26008234_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009868,2026 임영웅 콘서트 ［IM HERO - THE STADIUM 2］,고양종합운동장 주경기장,2026-09-04,2026-09-06,11,7.6%,3,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009868,//ticketimage.interpark.com/Play/image/large/26/26009868_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26012100,2026 TVT CONCERT : 우리네 인생은 끝없는 서부영화.,장충체육관,2026-09-18,2026-09-20,11,5.5%,4,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012100,//ticketimage.interpark.com/Play/image/large/26/26012100_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010333,옥토버페스트 서울 2026 일반석,문화비축기지,2026-09-12,2026-09-21,8,4.8%,5,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010333,//ticketimage.interpark.com/Play/image/large/26/26010333_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010008,포르쉐 바이브 서울,문화비축기지,2026-10-03,2026-10-04,9,4.7%,6,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010008,//ticketimage.interpark.com/Play/image/large/26/26010008_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010248,"2026 성시경 with friends ［자,오늘은］",올림픽 공원 88잔디마당,2026-09-05,2026-09-06,10,3.1%,7,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010248,//ticketimage.interpark.com/Play/image/large/26/26010248_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011660,2026 세종보헤미안뮤직페스티벌,세종중앙공원 도시축제마당(예정),2026-10-30,2026-11-01,9,3.1%,7,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011660,//ticketimage.interpark.com/Play/image/large/26/26011660_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010722,테라와 함께하는 2026 이슬라이브 페스티벌,송도달빛축제공원,2026-09-12,2026-09-12,9,3%,9,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010722,//ticketimage.interpark.com/Play/image/large/26/26010722_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26004944,포스트 말론 내한공연,고양종합운동장 주경기장,2026-10-02,2026-10-02,10,2.3%,10,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26004944,//ticketimage.interpark.com/Play/image/large/26/26004944_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011092,2026 ＆TEAM CONCERT TOUR ‘BLAZE THE WAY’ ENCORE in KSPO DOME,KSPO DOME,2026-10-03,2026-10-04,10,1.9%,11,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011092,//ticketimage.interpark.com/Play/image/large/26/26011092_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009383,2026 Asia Top Artist Festival,한강난지공원,2026-09-19,2026-09-20,9,1.8%,12,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009383,//ticketimage.interpark.com/Play/image/large/26/26009383_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26005759,찰리 푸스 내한공연,고양종합운동장 주경기장,2026-10-11,2026-10-11,10,1.8%,13,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26005759,//ticketimage.interpark.com/Play/image/large/26/26005759_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011974,2026 크러쉬 팬미팅 〈ZZINBOMBTING : CRUSH FARM〉,명화라이브홀,2026-09-12,2026-09-12,9,1.8%,14,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011974,//ticketimage.interpark.com/Play/image/large/26/26011974_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26012206,2026 윤종신 전국투어 콘서트 〈가을냄새〉 서울,NOL 씨어터 대학로 우리카드홀,2026-10-02,2026-10-04,9,1.6%,15,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012206,//ticketimage.interpark.com/Play/image/large/26/26012206_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26012121,이하이 솔로 콘서트 LEEHI SOLO CONCERT,NOL 씨어터 합정 동양생명홀,2026-10-03,2026-10-03,9,1.5%,16,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012121,//ticketimage.interpark.com/Play/image/large/26/26012121_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010721,그랜드 민트 페스티벌 2026,올림픽공원,2026-10-17,2026-10-18,9,1.5%,16,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010721,//ticketimage.interpark.com/Play/image/large/26/26010721_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010352,YUURI LIVE 2026 IN SEOUL,인스파이어 아레나,2026-12-05,2026-12-06,9,1.3%,18,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010352,//ticketimage.interpark.com/Play/image/large/26/26010352_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26007703,Silica Gel Asia Tour 〈Syn.THE.Size: Ballad of You〉 in Seoul,KSPO DOME,2026-09-26,2026-09-27,9,1.1%,19,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007703,//ticketimage.interpark.com/Play/image/large/26/26007703_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26007850,싸이흠뻑쇼 SUMMERSWAG2026 - 대전,대전목원대학교 대운동장,2026-08-22,2026-08-23,9,1.1%,20,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007850,//ticketimage.interpark.com/Play/image/large/26/26007850_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009656,MADLY MEDLEY 2026,문화비축기지,2026-09-05,2026-09-06,9,1.1%,20,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009656,//ticketimage.interpark.com/Play/image/large/26/26009656_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010980,2026 렛츠락 페스티벌,난지 한강공원 일대,2026-10-03,2026-10-04,9,1%,22,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010980,//ticketimage.interpark.com/Play/image/large/26/26010980_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010589,2026 무명전설 전국투어 콘서트 - 대구앵콜,엑스코 5층 컨벤션홀,2026-11-21,2026-11-21,9,1%,23,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010589,//ticketimage.interpark.com/Play/image/large/26/26010589_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011367,2026 적재 LIVE SESSION : in s c ap e,얼터(alter.),2026-09-11,2026-09-20,8,1%,24,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011367,//ticketimage.interpark.com/Play/image/large/26/26011367_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26006903,현대카드 슈퍼콘서트 28 위켄드(The Weeknd),고양종합운동장 주경기장,2026-10-07,2026-10-08,9,0.9%,25,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006903,//ticketimage.interpark.com/Play/image/large/26/26006903_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010239,2026 INFINITE FANMEETING ［무한대집회Ⅴ］,인스파이어 아레나,2026-08-29,2026-08-30,8,0.9%,25,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010239,//ticketimage.interpark.com/Play/image/large/26/26010239_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011556,2026 이승철 40주년 콘서트 ［THE VOICE: LEE SEUNG CHUL］ - 인천,인스파이어 아레나,2026-12-12,2026-12-12,9,0.7%,27,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011556,//ticketimage.interpark.com/Play/image/large/26/26011556_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26003199,Vaundy ASIA ARENA TOUR 2026 “HORO” IN SEOUL,인스파이어 아레나,2026-09-19,2026-09-20,9,0.7%,27,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26003199,//ticketimage.interpark.com/Play/image/large/26/26003199_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009546,2026 STAYC FAN CONCERT TOUR ［STAY CLOSER］,블루스퀘어 우리WON뱅킹홀,2026-08-22,2026-08-23,8,0.7%,27,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009546,//ticketimage.interpark.com/Play/image/large/26/26009546_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26012153,JAEHA 〈LIFE LIKE 〉 Concert 2026,롤링홀,2026-09-06,2026-09-06,7,0.7%,30,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012153,//ticketimage.interpark.com/Play/image/large/26/26012153_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009618,2026 소통왕 말자쇼 - 청주,청주예술의전당 대공연장,2026-10-03,2026-10-03,6,0.7%,31,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009618,//ticketimage.interpark.com/Play/image/large/26/26009618_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011243,이성경 ［똑똑★반짝이들］ 2026 FANMEETING,스카이아트홀,2026-10-03,2026-10-03,7,0.6%,32,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011243,//ticketimage.interpark.com/Play/image/large/26/26011243_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009526,2026 CassCool Festival,서울랜드,2026-08-22,2026-08-22,7,0.6%,32,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009526,//ticketimage.interpark.com/Play/image/large/26/26009526_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011047,2026 존박 콘서트［BREAK!］,블루스퀘어 우리WON뱅킹홀,2026-09-11,2026-09-13,8,0.6%,34,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011047,//ticketimage.interpark.com/Play/image/large/26/26011047_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26009494,리베란테＆오은철 언플러그드 콘서트 〈Hope〉,롯데콘서트홀,2026-08-22,2026-08-23,8,0.6%,34,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009494,//ticketimage.interpark.com/Play/image/large/26/26009494_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26008189,2026 PLAVE World Tour ［KEEP IT MANIC］ in Incheon,인천문학경기장 주경기장,2026-09-12,2026-09-13,8,0.6%,36,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008189,//ticketimage.interpark.com/Play/image/large/26/26008189_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26007354,〈2026 G2A〉 in KINTEX,"킨텍스 제 1전시장 2,3홀",2026-10-09,2026-10-09,6,0.6%,37,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007354,//ticketimage.interpark.com/Play/image/large/26/26007354_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26007444,2026 무명전설 전국투어 콘서트 - 부천,부천실내체육관,2026-09-05,2026-09-05,8,0.5%,38,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007444,//ticketimage.interpark.com/Play/image/large/26/26007444_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011605,2026 무명전설 전국투어 콘서트 - 부산앵콜,벡스코 오디토리움,2026-12-31,2026-12-31,8,0.5%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011605,//ticketimage.interpark.com/Play/image/large/26/26011605_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010154,벤슨 분 내한공연,킨텍스 제2전시장 10홀,2026-10-26,2026-10-26,8,0.5%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010154,//ticketimage.interpark.com/Play/image/large/26/26010154_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011195,김윤아 단독 콘서트 ［Coffee and Cigarette］,성신여대 운정그린캠퍼스 대강당,2026-09-05,2026-09-13,8,0.5%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011195,//ticketimage.interpark.com/Play/image/large/26/26011195_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011121,［부산］ 2026 장윤정 라이브 콘서트 〈THE MASTER〉,KBS부산홀,2026-10-17,2026-10-17,8,0.5%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011121,//ticketimage.interpark.com/Play/image/large/26/26011121_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010473,사운드 플래닛 페스티벌 2026,파라다이스시티,2026-09-05,2026-09-06,7,0.5%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010473,//ticketimage.interpark.com/Play/image/large/26/26010473_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011954,2026 HYUNJAE 1st FANMEETING ［The Present for you］,코엑스아티움 우리은행홀,2026-09-12,2026-09-12,7,0.5%,39,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011954,//ticketimage.interpark.com/Play/image/large/26/26011954_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011513,〈미스트롯4〉 전국투어 콘서트 - 서울앵콜,경희대학교 평화의전당,2026-10-31,2026-10-31,8,0.4%,45,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011513,//ticketimage.interpark.com/Play/image/large/26/26011513_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26011784,［데뷔 60주년 기념공연］ 2026 남진 전국투어 콘서트 - 평택,평택아트센터 대공연장,2026-10-11,2026-10-11,7,0.4%,45,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011784,//ticketimage.interpark.com/Play/image/large/26/26011784_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010355,2025-26 김창옥 토크콘서트 시즌5 - 청주,청주예술의전당 대공연장,2026-09-20,2026-09-20,6,0.4%,47,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010355,//ticketimage.interpark.com/Play/image/large/26/26010355_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26012111,SM JAZZ TRIO CONCERT - 하남,하남문화예술회관 대극장(검단홀),2026-10-17,2026-10-17,3,0.4%,47,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26012111,//ticketimage.interpark.com/Play/image/large/26/26012111_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26010222,2026 변진섭 전국투어 콘서트 : 변천사 시즌 2.5 : 시간여행 - 의정부,의정부예술의전당 대극장,2026-10-03,2026-10-03,7,0.4%,49,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010222,//ticketimage.interpark.com/Play/image/large/26/26010222_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
콘서트/페스티벌,26008877,2026 김장훈 전국투어 콘서트 : 원맨쇼 - 제주,제주아트센터 대극장,2026-09-27,2026-09-27,6,0.4%,49,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008877,//ticketimage.interpark.com/Play/image/large/26/26008877_p.gif,family:0.5;couple:0.95;single:0.9;콘서트/페스티벌;인터파크실시간,2026-08-22 23:32:59
뮤지컬,26009314,뮤지컬 〈엘리자벳〉,블루스퀘어 우리은행홀,2026-08-16,2026-11-15,11,17.9%,1,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009314,//ticketimage.interpark.com/Play/image/large/26/26009314_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007416,뮤지컬 〈겨울왕국〉 한국 초연 (FROZEN The Musical),샤롯데씨어터,2026-08-13,2027-03-01,11,10.2%,2,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007416,//ticketimage.interpark.com/Play/image/large/26/26007416_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,L0000142,뮤지컬 드라큘라 (Dracula：The Musical),LG아트센터 서울 LG SIGNATURE 홀,2026-07-10,2026-10-18,11,9.8%,3,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=L0000142,//ticketimage.interpark.com/Play/image/large/L0/L0000142_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007169,뮤지컬 〈헬스키친〉 (Musical Hell’s Kitchen),GS아트센터,2026-07-24,2026-11-08,11,5.6%,4,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007169,//ticketimage.interpark.com/Play/image/large/26/26007169_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007505,뮤지컬 〈웨스턴 스토리〉 기깔나는 코믹 서부극,NOL 유니플렉스 1관,2026-07-01,2026-09-27,9,4%,5,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007505,//ticketimage.interpark.com/Play/image/large/26/26007505_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007442,뮤지컬 〈디어 에반 핸슨〉 (Musical Dear Evan Hansen),충무아트센터 대극장,2026-08-01,2026-11-01,10,3.6%,6,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007442,//ticketimage.interpark.com/Play/image/large/26/26007442_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007764,이은결 30주년 〈ONE OF ONE〉,세종문화회관 대극장,2026-08-22,2026-09-06,9,3.4%,7,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007764,//ticketimage.interpark.com/Play/image/large/26/26007764_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26009625,뮤지컬 〈광화문연가〉,디큐브 링크아트센터,2026-09-06,2026-11-15,10,3.3%,8,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009625,//ticketimage.interpark.com/Play/image/large/26/26009625_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007159,뮤지컬 〈빨래〉 - 32차 프로덕션,NOL 유니플렉스 2관,2026-06-11,2027-02-21,9,3.2%,9,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007159,//ticketimage.interpark.com/Play/image/large/26/26007159_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26011453,뮤지컬 〈엠. 버터플라이〉,예스24스테이지 1관,2026-09-22,2026-12-13,9,3.2%,10,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26011453,//ticketimage.interpark.com/Play/image/large/26/26011453_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26006325,뮤지컬 〈유미의 세포들〉,예술의전당 CJ 토월극장,2026-06-30,2026-08-23,9,2.6%,11,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26006325,//ticketimage.interpark.com/Play/image/large/26/26006325_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26004473,뮤지컬 〈브라더스 까라마조프〉,NOL 씨어터 대학로 우리투자증권홀,2026-05-12,2026-09-06,8,2.2%,12,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26004473,//ticketimage.interpark.com/Play/image/large/26/26004473_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26005310,뮤지컬 〈그날들〉,디큐브 링크아트센터,2026-06-09,2026-08-23,9,1.6%,13,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26005310,//ticketimage.interpark.com/Play/image/large/26/26005310_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,25008376,〈슬립노모어 서울〉 (Sleep No More Seoul),매키탄 호텔 (The McKithan Hotel),2025-07-24,2026-11-15,9,1.5%,14,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=25008376,//ticketimage.interpark.com/Play/image/large/25/25008376_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
뮤지컬,26007874,최현우 30주년 기념 공연 - LEGACY,올림픽공원 우리금융아트홀,2026-11-28,2027-01-03,9,1.5%,14,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007874,//ticketimage.interpark.com/Play/image/large/26/26007874_p.gif,family:0.7;couple:0.95;single:0.6;뮤지컬;인터파크실시간,2026-08-22 23:33:00
