source_site,category,place_or_event_name,target_age,region,fee_info,description,booking_url,theme_tags,congestion_score,popularity_score,ai_tags,start_date,end_date,crawled_at
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 시립보라매공원점,영유아 및 어린이 (0세~7세),"서울 동작구 여의대방로20길 33 | 위도:37.49481318498892, 경도:126.91948011128267",,서울형키즈카페 · 서울 동작구 여의대방로20길 33,http://place.map.kakao.com/1039514750,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 사당1동점 동작키즈카페,영유아 및 어린이 (0세~7세),"서울 동작구 남부순환로 2081 | 위도:37.476994436655, 경도:126.979842303323",,서울형키즈카페 · 서울 동작구 남부순환로 2081,http://place.map.kakao.com/394313616,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구 대방동점,영유아 및 어린이 (0세~7세),"서울 동작구 여의대방로36길 11 | 위도:37.5046572059105, 경도:126.922978928247",,서울형키즈카페 · 서울 동작구 여의대방로36길 11,http://place.map.kakao.com/1237761022,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구 사당2동점,영유아 및 어린이 (0세~7세),"서울 동작구 동작대로29길 63-26 | 위도:37.4883863773019, 경도:126.97754614026",,서울형키즈카페 · 서울 동작구 동작대로29길 63-26,http://place.map.kakao.com/1732093521,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구상도 1동2호점,영유아 및 어린이 (0세~7세),"서울 동작구 매봉로 1 | 위도:37.5053564686533, 경도:126.949931649528",,서울형키즈카페 · 서울 동작구 매봉로 1,http://place.map.kakao.com/1247452773,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 노량진2동점,영유아 및 어린이 (0세~7세),"서울 동작구 장승배기로20길 46-3 | 위도:37.5093417062762, 경도:126.942239067221",,서울형키즈카페 · 서울 동작구 장승배기로20길 46-3,http://place.map.kakao.com/443296331,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 상도3동점,영유아 및 어린이 (0세~7세),"서울 동작구 상도로15가길 16 | 위도:37.5019761552489, 경도:126.932366104487",,서울형키즈카페 · 서울 동작구 상도로15가길 16,http://place.map.kakao.com/1943053187,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구 상도4동2호점,영유아 및 어린이 (0세~7세),"서울 동작구 성대로16길 21 | 위도:37.4975819841922, 경도:126.937331148557",,서울형키즈카페 · 서울 동작구 성대로16길 21,http://place.map.kakao.com/860592150,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구 상도4동 1호점,영유아 및 어린이 (0세~7세),"서울 동작구 성대로 180 | 위도:37.499255825672, 경도:126.940371829897",,서울형키즈카페 · 서울 동작구 성대로 180,http://place.map.kakao.com/212837446,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구상도1동1호점,영유아 및 어린이 (0세~7세),"서울 동작구 상도로47아길 44-1 | 위도:37.5042424770753, 경도:126.953485870095",,서울형키즈카페 · 서울 동작구 상도로47아길 44-1,http://place.map.kakao.com/1636305744,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구사당3동점,영유아 및 어린이 (0세~7세),"서울 동작구 사당로23길 254 | 위도:37.49278665009938, 경도:126.96855845548134",,서울형키즈카페 · 서울 동작구 사당로23길 254,http://place.map.kakao.com/1636745019,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구흑석동점,영유아 및 어린이 (0세~7세),"서울 동작구 서달로 129 | 위도:37.505119944171, 경도:126.960611588823",,서울형키즈카페 · 서울 동작구 서달로 129,http://place.map.kakao.com/1576990974,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 동작구 신대방1동점,영유아 및 어린이 (0세~7세),"서울 동작구 신대방11길 24 | 위도:37.4887908753033, 경도:126.90837944574",,서울형키즈카페 · 서울 동작구 신대방11길 24,http://place.map.kakao.com/1380906722,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 시립 서울가족플라자점,영유아 및 어린이 (0세~7세),"서울 동작구 노량진로 10 | 위도:37.5125483159271, 경도:126.927423902723",,서울형키즈카페 · 서울 동작구 노량진로 10,http://place.map.kakao.com/1934232203,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울형키즈카페 신대방2동점,영유아 및 어린이 (0세~7세),"서울 동작구 여의대방로24길 76 | 위도:37.4984070340036, 경도:126.92453690442",,서울형키즈카페 · 서울 동작구 여의대방로24길 76,http://place.map.kakao.com/1647217255,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,맘스하트카페 상도2동점,영유아 및 어린이 (0세~7세),"서울 동작구 양녕로 220 | 위도:37.5014543092038, 경도:126.946055206434",,아동복지시설 · 서울 동작구 양녕로 220,http://place.map.kakao.com/49562077,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울동작구육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 동작구 장승배기로 161 | 위도:37.51247130691899, 경도:126.93946436814568",,육아종합지원센터 · 서울 동작구 장승배기로 161,http://place.map.kakao.com/25691755,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,서울장난감도서관,영유아 및 어린이 (0세~7세),"서울 동작구 노량진로 10 | 위도:37.51239325010978, 경도:126.92727248775785",,장난감대여 · 서울 동작구 노량진로 10,http://place.map.kakao.com/19737313,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 동작구,공공키즈카페/실내놀이터,로야장난감도서관,영유아 및 어린이 (0세~7세),"서울 동작구 양녕로 220 | 위도:37.5015110906189, 경도:126.94609474774352",,장난감대여 · 서울 동작구 양녕로 220,http://place.map.kakao.com/1084812028,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;동작구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울형키즈카페 시립노고산점,영유아 및 어린이 (0세~7세),"서울 마포구 백범로 24 | 위도:37.5526311354207, 경도:126.936809772794",,서울형키즈카페 · 서울 마포구 백범로 24,http://place.map.kakao.com/372149847,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울형키즈카페 마포구서강동1호점,영유아 및 어린이 (0세~7세),"서울 마포구 토정로 148-14 | 위도:37.5450850336161, 경도:126.927018951613",,서울형키즈카페 · 서울 마포구 토정로 148-14,http://place.map.kakao.com/1495902456,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울형 키즈카페 마포구 상암점,영유아 및 어린이 (0세~7세),"서울 마포구 상암산로1길 71 | 위도:37.5806251117305, 경도:126.883567695804",,서울형키즈카페 · 서울 마포구 상암산로1길 71,http://place.map.kakao.com/290831648,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울형키즈카페 마포구쌍룡산근린공원점,영유아 및 어린이 (0세~7세),"서울 마포구 대흥로24바길 55 | 위도:37.5526887409281, 경도:126.94982644243079",,서울형키즈카페 · 서울 마포구 대흥로24바길 55,http://place.map.kakao.com/184487827,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울형키즈카페 마포구서교동1호점,영유아 및 어린이 (0세~7세),"서울 마포구 잔다리로7길 31 | 위도:37.5527563188162, 경도:126.916424487338",,서울형키즈카페 · 서울 마포구 잔다리로7길 31,http://place.map.kakao.com/2124645419,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울형키즈카페 마포구도화동점,영유아 및 어린이 (0세~7세),"서울 마포구 도화4길 53 | 위도:37.5395638612503, 경도:126.95192623803",,서울형키즈카페 · 서울 마포구 도화4길 53,http://place.map.kakao.com/1863260475,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울특별시 육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 마포구 서강로 75-16 | 위도:37.54963855960059, 경도:126.93132268662687",,육아종합지원센터 · 서울 마포구 서강로 75-16,http://place.map.kakao.com/1066211695,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,마포구 육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 마포구 상암산로1길 71 | 위도:37.58056924911406, 경도:126.88356665068326",,육아종합지원센터 · 서울 마포구 상암산로1길 71,http://place.map.kakao.com/11971052,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,마포구아현육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 마포구 마포대로11길 44-81 | 위도:37.55209649243583, 경도:126.95127878850349",,육아종합지원센터 · 서울 마포구 마포대로11길 44-81,http://place.map.kakao.com/605254875,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,서울마포구육아종합지원센터 모아뜰공동육아방,영유아 및 어린이 (0세~7세),"서울 마포구 성산로4길 15 | 위도:37.5633655003579, 경도:126.907870542454",,놀이시설 · 서울 마포구 성산로4길 15,http://place.map.kakao.com/2085970670,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;놀이시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,마포장난감대여점 망원점,영유아 및 어린이 (0세~7세),"서울 마포구 동교로1길 53 | 위도:37.55401593842207, 경도:126.89915089885004",,장난감대여 · 서울 마포구 동교로1길 53,http://place.map.kakao.com/1702132704,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 마포구,공공키즈카페/실내놀이터,마포구공동육아나눔터,영유아 및 어린이 (0세~7세),"서울 마포구 성산로4길 15 | 위도:37.5633682227659, 경도:126.907895439868",,아동복지시설 · 서울 마포구 성산로4길 15,http://place.map.kakao.com/1704341184,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;마포구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,서울형키즈카페 북가좌1동점,영유아 및 어린이 (0세~7세),"서울 서대문구 수색로8길 48-4 | 위도:37.5762827897316, 경도:126.907515015862",,서울형키즈카페 · 서울 서대문구 수색로8길 48-4,http://place.map.kakao.com/380333873,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,서울형키즈카페 천연동점,영유아 및 어린이 (0세~7세),"서울 서대문구 독립문로8길 107 | 위도:37.5658152700138, 경도:126.958902191535",,서울형키즈카페 · 서울 서대문구 독립문로8길 107,http://place.map.kakao.com/1668072561,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,서울형키즈카페 서대문구홍제3동점,영유아 및 어린이 (0세~7세),"서울 서대문구 세검정로 104 | 위도:37.5964382678316, 경도:126.94966346382",,서울형키즈카페 · 서울 서대문구 세검정로 104,http://place.map.kakao.com/1281638074,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,서울형키즈카페 서대문구홍제1동점,영유아 및 어린이 (0세~7세),"서울 서대문구 통일로39길 22-31 | 위도:37.5885468846505, 경도:126.94265005738724",,서울형키즈카페 · 서울 서대문구 통일로39길 22-31,http://place.map.kakao.com/173780107,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,서울형키즈카페 서대문구 남가좌1동점,영유아 및 어린이 (0세~7세),"서울 서대문구 모래내로15길 31 | 위도:37.5730455911233, 경도:126.919946109856",,서울형키즈카페 · 서울 서대문구 모래내로15길 31,http://place.map.kakao.com/1395543294,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,서대문구 육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 서대문구 모래내로15길 31 | 위도:37.57303207545068, 경도:126.9199449923236",,육아종합지원센터 · 서울 서대문구 모래내로15길 31,http://place.map.kakao.com/12792367,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,우리동네키움센터 서대문구8호점,영유아 및 어린이 (0세~7세),"서울 서대문구 통일로 333 | 위도:37.5802050833654, 경도:126.95181747523",,육아종합지원센터 · 서울 서대문구 통일로 333,http://place.map.kakao.com/2002282151,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서대문구,공공키즈카페/실내놀이터,홍제행복열린육아방,영유아 및 어린이 (0세~7세),"서울 서대문구 간호대로 25-40 | 위도:37.59644722847027, 경도:126.94748254370721",,육아종합지원센터 · 서울 서대문구 간호대로 25-40,http://place.map.kakao.com/420596800,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서대문구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서울형키즈카페 양재1동점,영유아 및 어린이 (0세~7세),"서울 서초구 양재천로 125-10 | 위도:37.4786026252889, 경도:127.041359776077",,서울형키즈카페 · 서울 서초구 양재천로 125-10,http://place.map.kakao.com/1126031224,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서울형키즈카페 서초1동점,영유아 및 어린이 (0세~7세),"서울 서초구 사임당로 115 | 위도:37.491171409012, 경도:127.022364232352",,서울형키즈카페 · 서울 서초구 사임당로 115,http://place.map.kakao.com/1627242923,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서울형키즈카페 방배2동점,영유아 및 어린이 (0세~7세),"서울 서초구 방배천로24길 8 | 위도:37.4845554122045, 경도:126.983797593867",,서울형키즈카페 · 서울 서초구 방배천로24길 8,http://place.map.kakao.com/1764617178,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서울형키즈카페 서초구양재1동2호점,영유아 및 어린이 (0세~7세),"서울 서초구 양재대로2길 110 | 위도:37.4562529374893, 경도:127.015671868425",,서울형키즈카페 · 서울 서초구 양재대로2길 110,http://place.map.kakao.com/1360842395,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서울형키즈카페 문화예술공원점,영유아 및 어린이 (0세~7세),"서울 서초구 바우뫼로12길 40 | 위도:37.4698837478677, 경도:127.032022040211",,서울형키즈카페 · 서울 서초구 바우뫼로12길 40,http://place.map.kakao.com/1881214163,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,여기저기서울형키즈카페 서초구 반포한강공원 서래섬,영유아 및 어린이 (0세~7세),"서울 서초구 반포동 1335-1 | 위도:37.5071521618337, 경도:126.987050003108",,키즈카페 · 서울 서초구 반포동 1335-1,http://place.map.kakao.com/1230207239,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서초구 육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 서초구 남부순환로347길 46 | 위도:37.48642104118054, 경도:127.03140269442054",,육아종합지원센터 · 서울 서초구 남부순환로347길 46,http://place.map.kakao.com/10487882,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서리풀육아지원센터,영유아 및 어린이 (0세~7세),"서울 서초구 명달로 144 | 위도:37.49011294062444, 경도:127.00484298999744",,육아종합지원센터 · 서울 서초구 명달로 144,http://place.map.kakao.com/1605151800,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,신반포육아지원센터,영유아 및 어린이 (0세~7세),"서울 서초구 신반포로19길 26 | 위도:37.50544992918487, 경도:126.99682195064659",,육아종합지원센터 · 서울 서초구 신반포로19길 26,http://place.map.kakao.com/17511018,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,내곡육아지원센터,영유아 및 어린이 (0세~7세),"서울 서초구 청계산로15길 77 | 위도:37.4493567492381, 경도:127.058314880788",,육아종합지원센터 · 서울 서초구 청계산로15길 77,http://place.map.kakao.com/1178276233,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,서리풀장난감도서관,영유아 및 어린이 (0세~7세),"서울 서초구 명달로 148 | 위도:37.49042828945074, 경도:127.00493573201233",,장난감대여 · 서울 서초구 명달로 148,http://place.map.kakao.com/1783072019,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,희망장난감도서관 서초관,영유아 및 어린이 (0세~7세),"서울 서초구 방배로27길 13 | 위도:37.489608160408, 경도:126.991370195911",,장난감대여 · 서울 서초구 방배로27길 13,http://place.map.kakao.com/1703836691,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 서초구,공공키즈카페/실내놀이터,방배육아지원센터 신세계이마트희망장난감도서관,영유아 및 어린이 (0세~7세),"서울 서초구 방배로27길 13 | 위도:37.4896090586012, 경도:126.991331750663",,장난감대여 · 서울 서초구 방배로27길 13,http://place.map.kakao.com/2078257399,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;서초구;장난감대여,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성동구,공공키즈카페/실내놀이터,서울형키즈카페 성수1가1동점,영유아 및 어린이 (0세~7세),"서울 성동구 뚝섬로3길 18 | 위도:37.54202923056365, 경도:127.0496855129745",,서울형키즈카페 · 서울 성동구 뚝섬로3길 18,http://place.map.kakao.com/497095814,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성동구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성동구,공공키즈카페/실내놀이터,"서울형키즈카페 금호2,3가동점",영유아 및 어린이 (0세~7세),"서울 성동구 무수막18길 1 | 위도:37.5532030055279, 경도:127.02093191661",,서울형키즈카페 · 서울 성동구 무수막18길 1,http://place.map.kakao.com/1647519184,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성동구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성동구,공공키즈카페/실내놀이터,서울형키즈카페 시립 서울숲점,영유아 및 어린이 (0세~7세),"서울 성동구 성수동1가 720 | 위도:37.543400851896, 경도:127.039327070374",,서울형키즈카페 · 서울 성동구 성수동1가 720,http://place.map.kakao.com/2081050390,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성동구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성동구,공공키즈카페/실내놀이터,서울성동구육아종합지원센터,영유아 및 어린이 (0세~7세),"서울 성동구 고산자로16길 10-53 | 위도:37.56414779799633, 경도:127.03757792375131",,육아종합지원센터 · 서울 성동구 고산자로16길 10-53,http://place.map.kakao.com/1432282257,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성동구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성동구,공공키즈카페/실내놀이터,성수영유아플라자,영유아 및 어린이 (0세~7세),"서울 성동구 뚝섬로3길 18 | 위도:37.5418724366743, 경도:127.049732933112",,육아종합지원센터 · 서울 성동구 뚝섬로3길 18,http://place.map.kakao.com/674337486,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성동구;육아종합지원센터,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성동구,공공키즈카페/실내놀이터,성동구공동육아나눔터,영유아 및 어린이 (0세~7세),"서울 성동구 난계로 6 | 위도:37.55284444879202, 경도:127.02532505323047",,아동복지시설 · 서울 성동구 난계로 6,http://place.map.kakao.com/1635798525,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성동구;아동복지시설,상시,상시,2026-08-23 18:54:57
카카오 로컬 | 공공육아 | 서울 성북구,공공키즈카페/실내놀이터,서울형키즈카페 성북구보문동점,영유아 및 어린이 (0세~7세),"서울 성북구 지봉로24길 26 | 위도:37.583871368702, 경도:127.019324902912",,서울형키즈카페 · 서울 성북구 지봉로24길 26,http://place.map.kakao.com/337629411,toddler:1.0;indoor:1.0;public:1.0,,,family:1.0;baby:1.0;public:1.0;성북구;서울형키즈카페,상시,상시,2026-08-23 18:54:57
