source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
카카오 로컬 | 서울 금천구,자연친화,독산3동 다목적광장,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥대로150길 56 | 위도:37.4764274304502, 경도:126.901887149912",,도시근린공원 · 서울 금천구 시흥대로150길 56,http://place.map.kakao.com/19749943,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,푸른골어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 1038-9 | 위도:37.4665427021483, 경도:126.903288189942",,도시근린공원 · 서울 금천구 독산동 1038-9,http://place.map.kakao.com/19570405,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,목화어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 | 위도:37.4774336906429, 경도:126.907258234898",,도시근린공원 · 서울 금천구 독산동,http://place.map.kakao.com/26938436,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,감로천생태공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 373 | 위도:37.4696134382711, 경도:126.907914507588",,공원 · 서울 금천구 독산동 373,http://place.map.kakao.com/17014439,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,소망상상어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산로75길 12-7 | 위도:37.4694857793346, 경도:126.901561614124",,도시근린공원 · 서울 금천구 독산로75길 12-7,http://place.map.kakao.com/19749939,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,정훈어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 378-4 | 위도:37.4656513549839, 경도:126.9063368378",,도시근린공원 · 서울 금천구 독산동 378-4,http://place.map.kakao.com/19570393,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,독산근린체육공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산로54길 280 | 위도:37.473888665973, 경도:126.9066826677",,도시근린공원 · 서울 금천구 독산로54길 280,http://place.map.kakao.com/1117546574,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,은행 어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 836 | 위도:37.4521402978945, 경도:126.906995626816",,도시근린공원 · 서울 금천구 시흥동 836,http://place.map.kakao.com/19749196,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,구룡공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산로107길 13 | 위도:37.4779130248043, 경도:126.90277156901",,도시근린공원 · 서울 금천구 독산로107길 13,http://place.map.kakao.com/19570410,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,남문어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 160-6 | 위도:37.4722923235597, 경도:126.900364148665",,도시근린공원 · 서울 금천구 독산동 160-6,http://place.map.kakao.com/8223792,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,금천구청 광장,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥대로73길 70 | 위도:37.4564264631904, 경도:126.895208704613",,공원 · 서울 금천구 시흥대로73길 70,http://place.map.kakao.com/19553270,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,효봉어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 4-28 | 위도:37.4606845938231, 경도:126.910488986339",,도시근린공원 · 서울 금천구 시흥동 4-28,http://place.map.kakao.com/19749202,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,우시장앞공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 1008-1 | 위도:37.4663375698312, 경도:126.897236354103",,도시근린공원 · 서울 금천구 독산동 1008-1,http://place.map.kakao.com/275978820,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,비둘기어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 947-4 | 위도:37.4414951242862, 경도:126.906242653541",,도시근린공원 · 서울 금천구 시흥동 947-4,http://place.map.kakao.com/648038646,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,장미 어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 3-82 | 위도:37.4615868735113, 경도:126.912178865155",,공원 · 서울 금천구 시흥동 3-82,http://place.map.kakao.com/19749216,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,만수천공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 산 89-2 | 위도:37.4738697444051, 경도:126.907830150755",,공원 · 서울 금천구 독산동 산 89-2,http://place.map.kakao.com/492574460,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,독산유수지체육공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 688-5 | 위도:37.4638810868002, 경도:126.888909025992",,공원 · 서울 금천구 독산동 688-5,http://place.map.kakao.com/22709564,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,말뫼마을마당,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 1006-42 | 위도:37.4657302025874, 경도:126.893077389542",,도시근린공원 · 서울 금천구 독산동 1006-42,http://place.map.kakao.com/490668535,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,삼성산시민휴식공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 산 116-14 | 위도:37.4547918724941, 경도:126.910355862817",,도시근린공원 · 서울 금천구 시흥동 산 116-14,http://place.map.kakao.com/17384528,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,삼각공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 1010-12 | 위도:37.45313275597984, 경도:126.91990342668107",,공원 · 서울 금천구 시흥동 1010-12,http://place.map.kakao.com/641894710,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,무궁화어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 378-291 | 위도:37.4643739235789, 경도:126.904339956675",,도시근린공원 · 서울 금천구 독산동 378-291,http://place.map.kakao.com/8710641,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,철쭉어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 1112 | 위도:37.4530518046263, 경도:126.889851798692",,도시근린공원 · 서울 금천구 독산동 1112,http://place.map.kakao.com/11235873,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,꾸러기어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 943-16 | 위도:37.44318873549341, 경도:126.90586988717074",,공원 · 서울 금천구 시흥동 943-16,http://place.map.kakao.com/26291504,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,동산어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산로54길 247 | 위도:37.4728284671006, 경도:126.905911863648",,도시근린공원 · 서울 금천구 독산로54길 247,http://place.map.kakao.com/2144491169,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,산장어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 3-17 | 위도:37.4609131587547, 경도:126.912505181478",,도시근린공원 · 서울 금천구 시흥동 3-17,http://place.map.kakao.com/19749214,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,진달래공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 970-3 | 위도:37.4348499884554, 경도:126.904928942828",,도시근린공원 · 서울 금천구 시흥동 970-3,http://place.map.kakao.com/12539183,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,반수 어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산로93길 18 | 위도:37.4741788988542, 경도:126.902355857973",,도시근린공원 · 서울 금천구 독산로93길 18,http://place.map.kakao.com/19749940,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,꿈나무어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 378-434 | 위도:37.4635508980724, 경도:126.904958174478",,도시근린공원 · 서울 금천구 독산동 378-434,http://place.map.kakao.com/65483014,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,한사랑 어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 독산동 925-2 | 위도:37.4677366649633, 경도:126.904548188995",,공원 · 서울 금천구 독산동 925-2,http://place.map.kakao.com/19749937,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,참새어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 한내로 55 | 위도:37.45684943104455, 경도:126.88684090627503",,공원 · 서울 금천구 한내로 55,http://place.map.kakao.com/25977584,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,단군어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 169-21 | 위도:37.455736628937345, 경도:126.90864921961197",,공원 · 서울 금천구 시흥동 169-21,http://place.map.kakao.com/21688780,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,송록어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 791-35 | 위도:37.4612938959959, 경도:126.906125253209",,도시근린공원 · 서울 금천구 시흥동 791-35,http://place.map.kakao.com/19769098,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,무아래어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 가산동 234-29 | 위도:37.4733637345361, 경도:126.893267744311",,도시근린공원 · 서울 금천구 가산동 234-29,http://place.map.kakao.com/7878772,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,별장길어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 925-32 | 위도:37.4481698898847, 경도:126.90860982624",,도시근린공원 · 서울 금천구 시흥동 925-32,http://place.map.kakao.com/19779613,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,다람쥐어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 벚꽃로18길 33 | 위도:37.4682690396883, 경도:126.890875111612",,공원 · 서울 금천구 벚꽃로18길 33,http://place.map.kakao.com/1924700541,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,풍림어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥대로 165 | 위도:37.4477536729502, 경도:126.901929128865",,공원 · 서울 금천구 시흥대로 165,http://place.map.kakao.com/237249713,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,부장천어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 893 | 위도:37.4532245989168, 경도:126.904091953294",,공원 · 서울 금천구 시흥동 893,http://place.map.kakao.com/506460802,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,까치어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥동 959-2 | 위도:37.439614618425, 경도:126.905004274556",,도시근린공원 · 서울 금천구 시흥동 959-2,http://place.map.kakao.com/12539199,family:1.0;baby:1.0;금천구;도시근린공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,자연친화,중앙어린이공원,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥대로 165 | 위도:37.4463387303093, 경도:126.901507193003",,공원 · 서울 금천구 시흥대로 165,http://place.map.kakao.com/227264361,family:1.0;baby:1.0;금천구;공원,2026-08-23 17:45:31,park:1.0;picnic:1.0;nature:1.0,,
카카오 로컬 | 서울 금천구,가족체험,게임문화체험관 36호,상시,영유아 및 어린이 (0세~9세),"서울 금천구 시흥대로101길 17 | 위도:37.4640076761287, 경도:126.896343172752",,체험학습장 · 서울 금천구 시흥대로101길 17,http://place.map.kakao.com/225179776,family:1.0;baby:1.0;금천구;체험학습장,2026-08-23 17:45:31,experience:1.0;hands_on:1.0;family_time:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,서울형키즈카페 시립옴팡점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로174길 27 | 위도:37.6201740055254, 경도:127.076936195725",,서울형키즈카페 · 서울 노원구 동일로174길 27,http://place.map.kakao.com/898275544,family:1.0;baby:1.0;노원구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,서울형키즈카페 중평공원점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로203길 73 | 위도:37.63664492523033, 경도:127.0633100256859",,서울형키즈카페 · 서울 노원구 동일로203길 73,http://place.map.kakao.com/1587994020,family:1.0;baby:1.0;노원구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,서울형키즈카페 노원구상계2동점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계로9나길 25 | 위도:37.6606719027499, 경도:127.067363941707",,서울형키즈카페 · 서울 노원구 상계로9나길 25,http://place.map.kakao.com/323462260,family:1.0;baby:1.0;노원구;서울형키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,월드킹 노원점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로180길 14 | 위도:37.6219490986048, 경도:127.075310276633",,키즈카페 · 서울 노원구 동일로180길 14,http://place.map.kakao.com/828838985,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,점핑몬스터 상계백병원점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로 1345 | 위도:37.6487044612478, 경도:127.061869832868",,키즈카페 · 서울 노원구 동일로 1345,http://place.map.kakao.com/1296848744,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,키즈런 스포츠파크 노원점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 섬밭로 258 | 위도:37.63911004854322, 경도:127.0649153142106",,키즈카페 · 서울 노원구 섬밭로 258,http://place.map.kakao.com/1626999803,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,점핑몬스터 서울마들점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 수락산로 212 | 위도:37.67078887355258, 경도:127.05552705770835",,키즈카페 · 서울 노원구 수락산로 212,http://place.map.kakao.com/1492861103,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,키즈필키즈카페,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로 1085 | 위도:37.62665329006923, 경도:127.07220545343944",,키즈카페 · 서울 노원구 동일로 1085,http://place.map.kakao.com/603536576,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,숲속모래성 노원공릉점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉로46길 6 | 위도:37.62682152849974, 경도:127.07959156760069",,키즈카페 · 서울 노원구 공릉로46길 6,http://place.map.kakao.com/1536207368,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,베베쿠아,상시,영유아 및 어린이 (0세~9세),"서울 노원구 섬밭로 258 | 위도:37.63880008001934, 경도:127.06496942835233",,키즈카페 · 서울 노원구 섬밭로 258,http://place.map.kakao.com/1648764683,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,조이앤블럭,상시,영유아 및 어린이 (0세~9세),"서울 노원구 노원로34길 48-4 | 위도:37.66099975490687, 경도:127.06595550399031",,키즈카페 · 서울 노원구 노원로34길 48-4,http://place.map.kakao.com/1257857254,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,꿀잼키즈룸 노원점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로191가길 22 | 위도:37.62596180503301, 경도:127.07142881543855",,키즈카페 · 서울 노원구 동일로191가길 22,http://place.map.kakao.com/1572512856,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,키즈앤팡 상계점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 수락산로 232 | 위도:37.6710891626641, 경도:127.052997337734",,키즈카페 · 서울 노원구 수락산로 232,http://place.map.kakao.com/27298980,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,노리디지털키즈카페 중계홈플러스점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로204가길 12 | 위도:37.6399268395683, 경도:127.068804527742",,키즈카페 · 서울 노원구 동일로204가길 12,http://place.map.kakao.com/1269408879,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,키즈앤팡플러스,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계로12가길 2 | 위도:37.6473784593766, 경도:127.082134705787",,키즈카페 · 서울 노원구 중계로12가길 2,http://place.map.kakao.com/1810089878,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,슈퍼윙스키즈카페 롯데마트중계점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 노원로 330 | 위도:37.646789269739, 경도:127.07094225225",,키즈카페 · 서울 노원구 노원로 330,http://place.map.kakao.com/1949953145,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,아망프라이빗,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계로 294 | 위도:37.6268792218314, 경도:127.054089685118",,키즈카페 · 서울 노원구 월계로 294,http://place.map.kakao.com/464296185,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,인조이 키즈카페,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉로34길 4 | 위도:37.6222103116645, 경도:127.079541341405",,키즈카페 · 서울 노원구 공릉로34길 4,http://place.map.kakao.com/688083862,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,노리자리,상시,영유아 및 어린이 (0세~9세),"서울 노원구 화랑로43길 2-4 | 위도:37.614598654868956, 경도:127.06335702256801",,키즈카페 · 서울 노원구 화랑로43길 2-4,http://place.map.kakao.com/518160700,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,두두빌리지 노원1호점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 동일로 1335 | 위도:37.6479906872893, 경도:127.062240909435",,키즈카페 · 서울 노원구 동일로 1335,http://place.map.kakao.com/1011419252,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,사설키즈카페,뛰노리방방 노원점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 수락산로 190 | 위도:37.6711772796276, 경도:127.057236648009",,키즈카페 · 서울 노원구 수락산로 190,http://place.map.kakao.com/27512046,family:1.0;baby:1.0;노원구;키즈카페,2026-08-23 17:45:31,toddler:1.0;indoor:0.9;play:1.0,,
카카오 로컬 | 서울 노원구,자연친화,벽운동계곡,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 산 1-2 | 위도:37.6856531366563, 경도:127.06616779165",,계곡 · 서울 노원구 상계동 산 1-2,http://place.map.kakao.com/10382102,family:1.0;baby:1.0;노원구;계곡,2026-08-23 17:45:31,valley:1.0;nature:1.0;water:1.0,,
카카오 로컬 | 서울 노원구,자연친화,노원꿀잼워터파크,상시,영유아 및 어린이 (0세~9세),"서울 노원구 화랑로 622 | 위도:37.625337550940145, 경도:127.09433327359085",,수영장 · 서울 노원구 화랑로 622,http://place.map.kakao.com/70404312,family:1.0;baby:1.0;노원구;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,오션키즈웨이브 노원센터,상시,영유아 및 어린이 (0세~9세),"서울 노원구 한글비석로 325 | 위도:37.65644173327749, 경도:127.0777181574604",,어린이수영장 · 서울 노원구 한글비석로 325,http://place.map.kakao.com/17363043,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,블루오션 키즈스위밍 월계점,상시,영유아 및 어린이 (0세~9세),"서울 노원구 월계로45길 21 | 위도:37.6266735325861, 경도:127.050624262559",,어린이수영장 · 서울 노원구 월계로45길 21,http://place.map.kakao.com/116557630,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,서울연촌초등학교 연촌수영장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 공릉로58길 36 | 위도:37.6346611623975, 경도:127.072353685148",,수영장 · 서울 노원구 공릉로58길 36,http://place.map.kakao.com/7937566,family:1.0;baby:1.0;노원구;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,타잔B&G어린이수영장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계로 230 | 위도:37.654368502428035, 경도:127.07644790888281",,어린이수영장 · 서울 노원구 중계로 230,http://place.map.kakao.com/1701914523,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,들국화어린이공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 중계동 501 | 위도:37.6441204223217, 경도:127.061553301294",,어린이수영장 · 서울 노원구 중계동 501,http://place.map.kakao.com/1437587046,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,수락산당고개지구공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 상계동 113 | 위도:37.6694938335021, 경도:127.076971212779",,어린이수영장 · 서울 노원구 상계동 113,http://place.map.kakao.com/1427564827,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,태릉선수촌 실내수영장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 화랑로 727 | 위도:37.6334283934898, 경도:127.10193063042",,수영장 · 서울 노원구 화랑로 727,http://place.map.kakao.com/17579514,family:1.0;baby:1.0;노원구;수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
카카오 로컬 | 서울 노원구,자연친화,한내근린공원 물놀이장,상시,영유아 및 어린이 (0세~9세),"서울 노원구 마들로 86 | 위도:37.6221887300579, 경도:127.069487079637",,어린이수영장 · 서울 노원구 마들로 86,http://place.map.kakao.com/1599761221,family:1.0;baby:1.0;노원구;어린이수영장,2026-08-23 17:45:31,pool:1.0;water:1.0;outdoor:0.9,,
